California County,"Nearby City 
(to help approximate location only)",Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,,,,,,,,California County,Avg Pollution Burden,Avg Pollution Burden Score,Avg Pollution Burden Pctl,Median Pollution Burden,Median Pollution Burden Score,Median Pollution Burden Pctl,,"Nearby City 
(to help approximate location only)",Avg Pollution Burden,Avg Pollution Burden Score,Avg Pollution Burden Pctl,Median Pollution Burden,Median Pollution Burden Score,Median Pollution Burden Pctl
Santa Clara,San Jose,27.96,3.44,15.41,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,20.49,2.52,3.68,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,17.86,2.20,1.67,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,25.29,3.11,10.29,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,37.32,4.60,38.05,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,31.63,3.90,23.53,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,39.54,4.87,43.85,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.20,4.34,32.58,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,40.00,4.93,44.90,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,31.68,3.90,23.62,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,32.61,4.02,25.90,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,29.46,3.63,18.44,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,31.45,3.87,23.12,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,24.96,3.07,9.65,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.09,4.32,32.35,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,30.14,3.71,20.07,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,57.16,7.04,87.13,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,42.00,5.17,50.45,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.12,4.33,32.48,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,34.58,4.26,30.83,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,41.14,5.07,48.04,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,44.81,5.52,58.16,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,36.00,4.43,34.56,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,34.69,4.27,31.11,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.88,4.42,34.21,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,28.47,3.51,16.38,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,23.09,2.84,6.86,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,31.08,3.83,22.12,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,29.68,3.66,18.92,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,30.10,3.71,19.91,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,25.23,3.11,10.14,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,33.24,4.09,27.17,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,34.66,4.27,31.01,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,29.92,3.69,19.51,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,24.97,3.08,9.66,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,29.51,3.63,18.56,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,23.70,2.92,7.57,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,30.55,3.76,20.91,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,20.97,2.58,4.21,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,52.61,6.48,78.71,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,23.94,2.95,7.87,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,24.09,2.97,8.14,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,41.08,5.06,47.80,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,42.34,5.22,51.23,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,62.77,7.73,94.51,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,52.81,6.50,79.23,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,31.32,3.86,22.84,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,33.27,4.10,27.23,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,49.84,6.14,72.17,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,42.57,5.24,51.84,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,46.45,5.72,62.61,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,32.51,4.00,25.58,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,33.72,4.15,28.30,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,34.19,4.21,29.73,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,39.75,4.90,44.26,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,26.08,3.21,11.57,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,42.25,5.20,51.03,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,20.47,2.52,3.67,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,41.53,5.12,49.21,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,25.93,3.19,11.29,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,38.60,4.75,41.53,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,37.94,4.67,39.66,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,21.00,2.59,4.26,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,50.66,6.24,74.29,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,45.40,5.59,59.71,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,50.99,6.28,74.93,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Milpitas,46.52,5.73,62.84,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,60.68,7.47,92.51,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Alviso,57.87,7.13,88.30,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,46.69,5.75,63.35,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,47.08,5.80,64.26,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,43.81,5.40,55.32,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,43.18,5.32,53.54,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,44.10,5.43,56.28,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,47.59,5.86,65.69,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,52.92,6.52,79.51,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,61.58,7.59,93.34,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,54.10,6.66,81.94,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,41.08,5.06,47.79,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,53.57,6.60,80.87,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,59.60,7.34,90.96,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,57.68,7.11,88.04,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,54.60,6.72,82.96,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,46.04,5.67,61.46,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,46.65,5.75,63.21,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,48.19,5.94,67.44,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,36.52,4.50,35.86,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,38.22,4.71,40.52,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,34.61,4.26,30.94,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,31.88,3.93,24.08,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,35.11,4.32,32.42,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,31.18,3.84,22.39,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,43.59,5.37,54.75,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,42.40,5.22,51.36,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,44.24,5.45,56.61,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,39.12,4.82,42.89,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,28.68,3.53,16.76,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,34.14,4.21,29.56,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,31.47,3.88,23.19,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,38.93,4.79,42.28,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,29.70,3.66,18.98,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,45.84,5.65,60.87,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,41.37,5.10,48.71,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,45.75,5.64,60.65,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.48,4.37,33.25,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,34.77,4.28,31.36,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,29.34,3.61,18.18,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,39.10,4.82,42.80,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,40.11,4.94,45.20,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,31.07,3.83,22.09,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Campbell,50.10,6.17,72.93,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Campbell,37.12,4.57,37.45,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.39,4.36,33.08,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Campbell,34.32,4.23,30.18,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,33.77,4.16,28.46,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,29.91,3.68,19.49,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Campbell,35.53,4.38,33.37,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Campbell,33.75,4.16,28.39,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Campbell,36.96,4.55,37.10,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Campbell,43.11,5.31,53.35,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Gatos,32.29,3.98,25.14,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,31.81,3.92,23.98,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,24.53,3.02,8.79,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Gatos,24.07,2.97,8.06,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Gatos,32.62,4.02,25.94,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Gatos,30.58,3.77,20.98,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Gatos,30.95,3.81,21.78,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Gatos,35.04,4.32,32.18,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Gatos,48.78,6.01,69.22,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Gatos,42.28,5.21,51.09,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Gatos,33.10,4.08,26.87,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Saratoga,35.75,4.40,33.94,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Saratoga,24.55,3.02,8.81,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Saratoga,27.93,3.44,15.35,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Saratoga,28.24,3.48,15.98,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Saratoga,30.66,3.78,21.13,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Saratoga,30.30,3.73,20.44,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,47.68,5.87,65.94,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,38.68,4.76,41.69,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,37.65,4.64,38.93,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,45.75,5.64,60.62,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,42.53,5.24,51.71,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,39.95,4.92,44.77,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,34.76,4.28,31.34,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,28.41,3.50,16.25,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,26.29,3.24,12.00,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,36.21,4.46,35.07,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,27.82,3.43,15.07,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,39.69,4.89,44.13,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,34.86,4.29,31.66,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,42.07,5.18,50.63,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,42.25,5.20,51.01,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,47.56,5.86,65.55,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,44.15,5.44,56.35,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,37.78,4.65,39.15,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,37.59,4.63,38.82,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,35.02,4.31,32.12,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,29.19,3.60,17.81,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,33.22,4.09,27.12,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,37.55,4.63,38.69,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,35.93,4.43,34.35,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,39.49,4.86,43.70,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,36.31,4.47,35.28,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,36.43,4.49,35.66,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,36.11,4.45,34.86,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Santa Clara,29.27,3.61,17.95,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,37.28,4.59,37.92,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,44.35,5.46,56.98,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,45.10,5.55,58.93,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,44.08,5.43,56.19,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,47.77,5.88,66.15,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,45.87,5.65,60.98,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,48.18,5.93,67.39,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,46.62,5.74,63.09,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,48.38,5.96,67.99,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,47.00,5.79,64.03,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,41.79,5.15,49.94,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Sunnyvale,43.04,5.30,53.13,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,48.06,5.92,67.06,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,45.28,5.58,59.38,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,48.16,5.93,67.33,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,47.27,5.82,64.69,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,39.91,4.92,44.70,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,37.86,4.66,39.44,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,49.73,6.12,71.89,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,32.50,4.00,25.55,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,37.44,4.61,38.41,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,37.82,4.66,39.25,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,38.55,4.75,41.46,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,41.59,5.12,49.48,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,42.52,5.24,51.67,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Altos,37.14,4.57,37.55,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,36.23,4.46,35.11,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,27.51,3.39,14.31,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Mountain View,37.17,4.58,37.65,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Altos,33.63,4.14,28.06,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Altos,33.08,4.07,26.78,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Altos,33.72,4.15,28.29,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Altos,30.12,3.71,19.99,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Altos,33.67,4.15,28.16,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Altos,37.07,4.57,37.34,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Altos,34.30,4.23,30.11,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,43.04,5.30,53.12,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,42.82,5.27,52.50,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,45.32,5.58,59.46,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,33.56,4.13,27.97,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,29.38,3.62,18.29,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,38.58,4.75,41.47,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,40.32,4.97,45.69,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,43.24,5.33,53.70,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,30.78,3.79,21.34,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,30.87,3.80,21.56,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,31.92,3.93,24.18,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,38.41,4.73,41.07,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Stanford,48.11,5.93,67.16,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Stanford,31.50,3.88,23.27,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,36.41,4.48,35.56,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Altos,42.48,5.23,51.55,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Altos,33.99,4.19,29.10,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Altos,34.85,4.29,31.61,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Palo Alto,56.60,6.97,86.16,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Cupertino,42.50,5.23,51.62,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Los Gatos,36.79,4.53,36.64,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,19.72,2.43,3.00,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,26.14,3.22,11.69,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.37,4.36,33.01,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,20.37,2.51,3.61,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,41.81,5.15,50.07,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,23.25,2.86,7.06,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,28.61,3.52,16.58,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,30.12,3.71,19.98,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,25.77,3.17,11.06,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,22.42,2.76,6.04,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,41.02,5.05,47.58,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,33.11,4.08,26.89,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,41.55,5.12,49.26,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,29.23,3.60,17.91,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,34.59,4.26,30.88,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,29.03,3.58,17.52,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,26.99,3.32,13.15,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,22.62,2.79,6.29,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,34.44,4.24,30.48,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,32.73,4.03,26.14,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,31.15,3.84,22.31,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,37.34,4.60,38.10,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,30.63,3.77,21.05,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,20.64,2.54,3.90,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,22.94,2.83,6.63,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,39.57,4.87,43.91,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,36.63,4.51,36.17,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,33.55,4.13,27.92,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,35.08,4.32,32.28,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,28.39,3.50,16.24,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,22.49,2.77,6.14,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,41.56,5.12,49.36,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,40.21,4.95,45.39,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,27.38,3.37,13.94,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,32.62,4.02,25.95,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,26.21,3.23,11.84,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,20.51,2.53,3.75,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,31.18,3.84,22.40,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Jose,26.01,3.20,11.39,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Morgan Hill,47.59,5.86,65.71,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Gilroy,27.63,3.40,14.60,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Morgan Hill,30.08,3.70,19.83,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Morgan Hill,37.17,4.58,37.67,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Morgan Hill,52.56,6.47,78.58,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Morgan Hill,43.17,5.32,53.52,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Morgan Hill,55.49,6.83,84.53,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Morgan Hill,51.74,6.37,76.65,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Morgan Hill,42.54,5.24,51.76,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Morgan Hill,31.15,3.84,22.33,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Morgan Hill,27.17,3.35,13.62,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Martin,46.19,5.69,61.95,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,San Martin,47.13,5.81,64.37,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Gilroy,23.84,2.94,7.73,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Gilroy,31.51,3.88,23.30,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Gilroy,34.63,4.27,30.96,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Gilroy,36.67,4.52,36.29,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Gilroy,37.78,4.65,39.17,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Gilroy,29.58,3.64,18.69,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Gilroy,55.38,6.82,84.33,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Gilroy,47.27,5.82,64.72,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Gilroy,39.51,4.87,43.77,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Stanford,36.34,4.48,35.37,,,,,,,,,,,,,,,,,,,,,,
Santa Clara,Morgan Hill,49.78,6.13,72.00,,,,,,,,,,,,,,,,,,,,,,
Solano ,Vallejo,24.84,3.06,9.42,,,,,,,,,,,,,,,,,,,,,,
Solano ,Vallejo,20.08,2.47,3.27,,,,,,,,,,,,,,,,,,,,,,
Solano ,Vallejo,21.50,2.65,4.78,,,,,,,,,,,,,,,,,,,,,,
Solano ,Vallejo,25.21,3.11,10.13,,,,,,,,,,,,,,,,,,,,,,
Solano ,Vallejo,22.39,2.76,5.99,,,,,,,,,,,,,,,,,,,,,,
Solano ,Vallejo,25.40,3.13,10.54,,,,,,,,,,,,,,,,,,,,,,
Solano ,Vallejo,27.07,3.33,13.34,,,,,,,,,,,,,,,,,,,,,,
